route_id,service_id,trip_id,trip_headsign,shape_id
43,17,3723435,Reina Elisenda,100043
43,17,3723436,Sarrià,200043
43,17,3723437,Reina Elisenda,100043
43,17,3723438,Sarrià,200043
43,17,3723439,Reina Elisenda,100043
43,17,3723440,Sarrià,200043
43,17,3723441,Reina Elisenda,100043
43,17,3723442,Sarrià,200043
43,17,3723443,Reina Elisenda,100043
43,17,3723444,Sarrià,200043
43,17,3723445,Reina Elisenda,100043
43,17,3723446,Sarrià,200043
43,17,3723447,Reina Elisenda,100043
43,17,3723448,Sarrià,200043
43,17,3723449,Reina Elisenda,100043
43,17,3723450,Sarrià,200043
43,17,3723451,Reina Elisenda,100043
43,17,3723452,Sarrià,200043
43,17,3723453,Reina Elisenda,100043
43,17,3723454,Sarrià,200043
43,17,3723455,Reina Elisenda,100043
43,17,3723456,Sarrià,200043
43,17,3723457,Reina Elisenda,100043
43,17,3723458,Sarrià,200043
43,17,3723459,Reina Elisenda,100043
43,17,3723460,Sarrià,200043
43,17,3723461,Reina Elisenda,100043
43,17,3723462,Sarrià,200043
43,17,3723463,Reina Elisenda,100043
43,17,3723464,Sarrià,200043
43,17,3723465,Reina Elisenda,100043
43,17,3723466,Sarrià,200043
43,17,3723467,Reina Elisenda,100043
43,17,3723468,Sarrià,200043
43,17,3723469,Reina Elisenda,100043
43,17,3723470,Sarrià,200043
43,17,3723471,Reina Elisenda,100043
43,17,3723472,Sarrià,200043
43,17,3723473,Reina Elisenda,100043
43,17,3723474,Sarrià,200043
43,17,3723475,Reina Elisenda,100043
43,17,3723476,Sarrià,200043
43,17,3723477,Reina Elisenda,100043
43,17,3723478,Sarrià,200043
43,17,3723479,Reina Elisenda,100043
43,17,3723480,Sarrià,200043
43,17,3723481,Reina Elisenda,100043
43,17,3723482,Sarrià,200043
43,17,3723483,Reina Elisenda,100043
43,17,3723484,Sarrià,200043
43,17,3723485,Reina Elisenda,100043
43,17,3723486,Sarrià,200043
43,17,3723487,Reina Elisenda,100043
43,17,3723488,Sarrià,200043
43,17,3723489,Reina Elisenda,100043
43,17,3723490,Sarrià,200043
43,17,3723491,Reina Elisenda,100043
43,17,3723492,Sarrià,200043
43,17,3723493,Reina Elisenda,100043
43,17,3723494,Sarrià,200043
43,17,3723495,Reina Elisenda,100043
43,17,3723496,Sarrià,200043
43,17,3723497,Reina Elisenda,100043
43,17,3723498,Sarrià,200043
43,17,3723499,Reina Elisenda,100043
43,17,3723500,Sarrià,200043
43,17,3723501,Reina Elisenda,100043
43,17,3723502,Sarrià,200043
43,17,3723503,Reina Elisenda,100043
43,17,3723504,Sarrià,200043
43,17,3723505,Reina Elisenda,100043
43,17,3723506,Sarrià,200043
43,17,3723507,Reina Elisenda,100043
43,17,3723508,Sarrià,200043
43,17,3723509,Reina Elisenda,100043
43,17,3723510,Sarrià,200043
43,17,3723511,Reina Elisenda,100043
43,17,3723512,Sarrià,200043
43,17,3723513,Reina Elisenda,100043
43,17,3723514,Sarrià,200043
43,17,3723515,Reina Elisenda,100043
43,17,3723516,Sarrià,200043
43,17,3723517,Reina Elisenda,100043
43,17,3723518,Sarrià,200043
43,17,3723519,Reina Elisenda,100043
43,17,3723520,Sarrià,200043
43,17,3723521,Reina Elisenda,100043
43,17,3723522,Sarrià,200043
43,17,3723523,Reina Elisenda,100043
43,17,3723524,Sarrià,200043
43,17,3723525,Reina Elisenda,100043
43,17,3723526,Sarrià,200043
43,17,3723527,Reina Elisenda,100043
43,17,3723528,Sarrià,200043
43,17,3723529,Reina Elisenda,100043
43,17,3723530,Sarrià,200043
43,17,3723531,Reina Elisenda,100043
43,17,3723532,Sarrià,200043
43,17,3723533,Reina Elisenda,100043
43,17,3723534,Sarrià,200043
43,17,3723535,Reina Elisenda,100043
43,17,3723536,Sarrià,200043
43,17,3723537,Reina Elisenda,100043
43,17,3723538,Sarrià,200043
43,17,3723539,Reina Elisenda,100043
43,17,3723540,Sarrià,200043
43,17,3723541,Reina Elisenda,100043
43,17,3723542,Sarrià,200043
43,17,3723543,Reina Elisenda,100043
43,17,3723544,Sarrià,200043
43,17,3723545,Reina Elisenda,100043
43,17,3723546,Sarrià,200043
43,17,3723547,Reina Elisenda,100043
43,17,3723548,Sarrià,200043
43,17,3723549,Reina Elisenda,100043
43,17,3723550,Sarrià,200043
43,17,3723551,Reina Elisenda,100043
43,17,3723552,Sarrià,200043
43,17,3723553,Reina Elisenda,100043
43,17,3723554,Sarrià,200043
43,17,3723555,Reina Elisenda,100043
43,17,3723556,Sarrià,200043
43,17,3723557,Reina Elisenda,100043
43,17,3723558,Sarrià,200043
43,17,3723559,Reina Elisenda,100043
43,17,3723560,Sarrià,200043
43,17,3723561,Reina Elisenda,100043
43,17,3723562,Sarrià,200043
43,17,3723563,Reina Elisenda,100043
43,17,3723564,Sarrià,200043
43,17,3723565,Reina Elisenda,100043
3,18,3723566,Sarrià,100003
3,18,3723567,Pl. Catalunya,200003
3,18,3723568,Sarrià,100003
3,18,3723569,Pl. Catalunya,200003
3,18,3723570,Sarrià,100003
3,18,3723571,Pl. Catalunya,200003
3,18,3723572,Sarrià,100003
3,18,3723573,Pl. Catalunya,200003
3,18,3723574,Sarrià,100003
3,18,3723575,Pl. Catalunya,200003
3,18,3723576,Sarrià,100003
3,18,3723577,Pl. Catalunya,200003
3,18,3723578,Sarrià,100003
3,18,3723579,Pl. Catalunya,200003
3,18,3723580,Sarrià,100003
3,18,3723581,Pl. Catalunya,200003
3,18,3723582,Sarrià,100003
3,18,3723583,Pl. Catalunya,200003
3,18,3723584,Sarrià,100003
3,18,3723585,Pl. Catalunya,200003
3,18,3723586,Sarrià,100003
3,18,3723587,Pl. Catalunya,200003
3,18,3723588,Sarrià,100003
3,18,3723589,Pl. Catalunya,200003
3,18,3723590,Sarrià,100003
3,18,3723591,Pl. Catalunya,200003
3,18,3723592,Sarrià,100003
3,18,3723593,Pl. Catalunya,200003
3,18,3723594,Sarrià,100003
3,18,3723595,Pl. Catalunya,200003
3,18,3723596,Sarrià,100003
3,18,3723597,Pl. Catalunya,200003
3,18,3723598,Sarrià,100003
3,18,3723599,Pl. Catalunya,200003
3,18,3723600,Sarrià,100003
3,18,3723601,Pl. Catalunya,200003
3,18,3723602,Sarrià,100003
3,18,3723603,Pl. Catalunya,200003
3,18,3723604,Sarrià,100003
3,18,3723605,Pl. Catalunya,200003
3,18,3723606,Sarrià,100003
3,18,3723607,Pl. Catalunya,200003
3,18,3723608,Sarrià,100003
3,18,3723609,Pl. Catalunya,200003
3,18,3723610,Sarrià,100003
3,18,3723611,Pl. Catalunya,200003
3,18,3723612,Sarrià,100003
3,18,3723613,Pl. Catalunya,200003
3,18,3723614,Sarrià,100003
3,18,3723615,Pl. Catalunya,200003
3,18,3723616,Sarrià,100003
3,18,3723617,Pl. Catalunya,200003
3,18,3723618,Sarrià,100003
3,18,3723619,Pl. Catalunya,200003
3,18,3723620,Sarrià,100003
3,18,3723621,Pl. Catalunya,200003
3,18,3723622,Sarrià,100003
3,18,3723623,Pl. Catalunya,200003
3,18,3723624,Sarrià,100003
3,18,3723625,Pl. Catalunya,200003
3,18,3723626,Sarrià,100003
3,18,3723627,Pl. Catalunya,200003
3,18,3723628,Sarrià,100003
3,18,3723629,Pl. Catalunya,200003
3,18,3723630,Sarrià,100003
3,18,3723631,Pl. Catalunya,200003
3,18,3723632,Sarrià,100003
3,18,3723633,Pl. Catalunya,200003
3,18,3723634,Sarrià,100003
3,18,3723635,Pl. Catalunya,200003
3,18,3723636,Sarrià,100003
3,18,3723637,Pl. Catalunya,200003
3,18,3723638,Pl. Catalunya,200003
3,18,3723639,Pl. Catalunya,200003
3,18,3723640,Sarrià,100003
3,18,3723641,Pl. Catalunya,200003
3,18,3723642,Sarrià,100003
3,18,3723643,Pl. Catalunya,200003
3,18,3723644,Sarrià,100003
3,18,3723645,Pl. Catalunya,200003
3,18,3723646,Sarrià,100003
3,18,3723647,Pl. Catalunya,200003
3,18,3723648,Sarrià,100003
3,18,3723649,Pl. Catalunya,200003
3,18,3723650,Sarrià,100003
3,18,3723651,Pl. Catalunya,200003
3,18,3723652,Sarrià,100003
3,18,3723653,Pl. Catalunya,200003
3,18,3723654,Sarrià,100003
3,18,3723655,Pl. Catalunya,200003
3,18,3723656,Sarrià,100003
3,18,3723657,Pl. Catalunya,200003
3,18,3723658,Sarrià,100003
3,18,3723659,Pl. Catalunya,200003
3,18,3723660,Sarrià,100003
3,18,3723661,Pl. Catalunya,200003
3,18,3723662,Sarrià,100003
3,18,3723663,Pl. Catalunya,200003
3,18,3723664,Sarrià,100003
3,18,3723665,Pl. Catalunya,200003
3,18,3723666,Sarrià,100003
3,18,3723667,Pl. Catalunya,200003
3,18,3723668,Sarrià,100003
3,18,3723669,Pl. Catalunya,200003
3,18,3723670,Sarrià,100003
3,18,3723671,Pl. Catalunya,200003
3,18,3723672,Sarrià,100003
3,18,3723673,Pl. Catalunya,200003
3,18,3723674,Sarrià,100003
3,18,3723675,Pl. Catalunya,200003
3,18,3723676,Sarrià,100003
3,18,3723677,Pl. Catalunya,200003
3,18,3723678,Sarrià,100003
3,18,3723679,Pl. Catalunya,200003
3,18,3723680,Sarrià,100003
3,18,3723681,Pl. Catalunya,200003
3,18,3723682,Sarrià,100003
3,18,3723683,Pl. Catalunya,200003
3,18,3723684,Sarrià,100003
3,18,3723685,Pl. Catalunya,200003
3,18,3723686,Sarrià,100003
3,18,3723687,Pl. Catalunya,200003
3,18,3723688,Sarrià,100003
3,18,3723689,Pl. Catalunya,200003
3,18,3723690,Sarrià,100003
3,18,3723691,Pl. Catalunya,200003
3,18,3723692,Sarrià,100003
3,18,3723693,Pl. Catalunya,200003
3,18,3723694,Sarrià,100003
3,18,3723695,Pl. Catalunya,200003
3,18,3723696,Sarrià,100003
3,18,3723697,Pl. Catalunya,200003
3,18,3723698,Sarrià,100003
3,18,3723699,Pl. Catalunya,200003
3,18,3723700,Sarrià,100003
3,18,3723701,Pl. Catalunya,200003
3,18,3723702,Sarrià,100003
3,18,3723703,Pl. Catalunya,200003
3,18,3723704,Sarrià,100003
3,18,3723705,Pl. Catalunya,200003
3,18,3723706,Sarrià,100003
3,18,3723707,Pl. Catalunya,200003
3,18,3723708,Sarrià,100003
3,18,3723709,Pl. Catalunya,200003
3,18,3723710,Sarrià,100003
3,18,3723711,Pl. Catalunya,200003
3,18,3723712,Sarrià,100003
3,18,3723713,Pl. Catalunya,200003
3,18,3723714,Sarrià,100003
3,18,3723715,Pl. Catalunya,200003
3,18,3723716,Sarrià,100003
3,18,3723717,Pl. Catalunya,200003
3,18,3723718,Sarrià,100003
3,18,3723719,Pl. Catalunya,200003
3,18,3723720,Sarrià,100003
3,18,3723721,Pl. Catalunya,200003
3,18,3723722,Sarrià,100003
3,18,3723723,Pl. Catalunya,200003
3,18,3723724,Sarrià,100003
3,18,3723725,Pl. Catalunya,200003
3,18,3723726,Sarrià,100003
3,18,3723727,Pl. Catalunya,200003
3,18,3723728,Sarrià,100003
3,18,3723729,Pl. Catalunya,200003
3,18,3723730,Sarrià,100003
3,18,3723731,Pl. Catalunya,200003
3,18,3723732,Sarrià,100003
3,18,3723733,Pl. Catalunya,200003
3,18,3723734,Sarrià,100003
3,18,3723735,Pl. Catalunya,200003
3,18,3723736,Sarrià,100003
3,18,3723737,Pl. Catalunya,200003
3,18,3723738,Sarrià,100003
3,18,3723739,Pl. Catalunya,200003
3,18,3723740,Sarrià,100003
3,18,3723741,Pl. Catalunya,200003
3,18,3723742,Sarrià,100003
3,18,3723743,Pl. Catalunya,200003
3,18,3723744,Sarrià,100003
3,18,3723745,Pl. Catalunya,200003
3,18,3723746,Sarrià,100003
3,18,3723747,Pl. Catalunya,200003
3,18,3723748,Sarrià,100003
3,18,3723749,Pl. Catalunya,200003
3,18,3723750,Sarrià,100003
3,18,3723751,Pl. Catalunya,200003
3,18,3723752,Sarrià,100003
3,18,3723753,Pl. Catalunya,200003
3,18,3723754,Sarrià,100003
3,18,3723755,Pl. Catalunya,200003
3,18,3723756,Sarrià,100003
3,18,3723757,Pl. Catalunya,200003
3,18,3723758,Sarrià,100003
3,18,3723759,Pl. Catalunya,200003
3,18,3723760,Sarrià,100003
3,18,3723761,Pl. Catalunya,200003
3,18,3723762,Sarrià,100003
3,18,3723763,Pl. Catalunya,200003
3,18,3723764,Sarrià,100003
3,18,3723765,Pl. Catalunya,200003
3,18,3723766,Sarrià,100003
3,18,3723767,Pl. Catalunya,200003
3,18,3723768,Sarrià,100003
3,18,3723769,Pl. Catalunya,200003
3,18,3723770,Sarrià,100003
3,18,3723771,Pl. Catalunya,200003
3,18,3723772,Sarrià,100003
3,18,3723773,Pl. Catalunya,200003
3,18,3723774,Sarrià,100003
3,18,3723775,Pl. Catalunya,200003
3,18,3723776,Sarrià,100003
3,18,3723777,Pl. Catalunya,200003
3,18,3723778,Sarrià,100003
3,18,3723779,Pl. Catalunya,200003
3,18,3723780,Sarrià,100003
3,18,3723781,Pl. Catalunya,200003
3,18,3723782,Sarrià,100003
3,18,3723783,Pl. Catalunya,200003
3,18,3723784,Sarrià,100003
3,18,3723785,Pl. Catalunya,200003
3,18,3723786,Sarrià,100003
3,18,3723787,Pl. Catalunya,200003
3,18,3723788,Sarrià,100003
3,18,3723789,Pl. Catalunya,200003
3,18,3723790,Sarrià,100003
3,18,3723791,Pl. Catalunya,200003
3,18,3723792,Sarrià,100003
3,18,3723793,Pl. Catalunya,200003
3,18,3723794,Sarrià,100003
3,18,3723795,Pl. Catalunya,200003
3,18,3723796,Sarrià,100003
3,18,3723797,Pl. Catalunya,200003
3,18,3723798,Sarrià,100003
3,18,3723799,Pl. Catalunya,200003
3,18,3723800,Sarrià,100003
3,18,3723801,Pl. Catalunya,200003
3,18,3723802,Sarrià,100003
3,18,3723803,Pl. Catalunya,200003
3,18,3723804,Sarrià,100003
3,18,3723805,Pl. Catalunya,200003
3,18,3723806,Sarrià,100003
3,18,3723807,Pl. Catalunya,200003
3,18,3723808,Sarrià,100003
3,18,3723809,Pl. Catalunya,200003
3,18,3723810,Sarrià,100003
3,18,3723811,Pl. Catalunya,200003
3,18,3723812,Sarrià,100003
3,18,3723813,Pl. Catalunya,200003
3,18,3723814,Sarrià,100003
3,18,3723815,Pl. Catalunya,200003
3,18,3723816,Sarrià,100003
3,18,3723817,Pl. Catalunya,200003
3,18,3723818,Sarrià,100003
9,18,3723819,Pl. Catalunya,200009
4,18,3723820,Av. Tibidabo,100004
4,18,3723821,Pl. Catalunya,200004
4,18,3723822,Av. Tibidabo,100004
4,18,3723823,Pl. Catalunya,200004
4,18,3723824,Av. Tibidabo,100004
4,18,3723825,Pl. Catalunya,200004
4,18,3723826,Av. Tibidabo,100004
4,18,3723827,Pl. Catalunya,200004
4,18,3723828,Av. Tibidabo,100004
4,18,3723829,Pl. Catalunya,200004
4,18,3723830,Av. Tibidabo,100004
4,18,3723831,Pl. Catalunya,200004
4,18,3723832,Av. Tibidabo,100004
4,18,3723833,Pl. Catalunya,200004
4,18,3723834,Av. Tibidabo,100004
4,18,3723835,Pl. Catalunya,200004
4,18,3723836,Av. Tibidabo,100004
4,18,3723837,Pl. Catalunya,200004
4,18,3723838,Av. Tibidabo,100004
4,18,3723839,Pl. Catalunya,200004
4,18,3723840,Av. Tibidabo,100004
4,18,3723841,Pl. Catalunya,200004
4,18,3723842,Av. Tibidabo,100004
4,18,3723843,Pl. Catalunya,200004
4,18,3723844,Av. Tibidabo,100004
4,18,3723845,Pl. Catalunya,200004
4,18,3723846,Av. Tibidabo,100004
4,18,3723847,Pl. Catalunya,200004
4,18,3723848,Av. Tibidabo,100004
4,18,3723849,Pl. Catalunya,200004
4,18,3723850,Av. Tibidabo,100004
4,18,3723851,Pl. Catalunya,200004
4,18,3723852,Av. Tibidabo,100004
4,18,3723853,Pl. Catalunya,200004
4,18,3723854,Av. Tibidabo,100004
4,18,3723855,Pl. Catalunya,200004
4,18,3723856,Av. Tibidabo,100004
4,18,3723857,Pl. Catalunya,200004
4,18,3723858,Av. Tibidabo,100004
4,18,3723859,Pl. Catalunya,200004
4,18,3723860,Av. Tibidabo,100004
4,18,3723861,Pl. Catalunya,200004
4,18,3723862,Av. Tibidabo,100004
4,18,3723863,Pl. Catalunya,200004
4,18,3723864,Av. Tibidabo,100004
4,18,3723865,Pl. Catalunya,200004
4,18,3723866,Av. Tibidabo,100004
4,18,3723867,Pl. Catalunya,200004
4,18,3723868,Av. Tibidabo,100004
4,18,3723869,Pl. Catalunya,200004
4,18,3723870,Av. Tibidabo,100004
4,18,3723871,Pl. Catalunya,200004
4,18,3723872,Av. Tibidabo,100004
4,18,3723873,Pl. Catalunya,200004
4,18,3723874,Av. Tibidabo,100004
4,18,3723875,Pl. Catalunya,200004
4,18,3723876,Av. Tibidabo,100004
4,18,3723877,Pl. Catalunya,200004
4,18,3723878,Av. Tibidabo,100004
4,18,3723879,Pl. Catalunya,200004
4,18,3723880,Av. Tibidabo,100004
4,18,3723881,Pl. Catalunya,200004
4,18,3723882,Av. Tibidabo,100004
4,18,3723883,Pl. Catalunya,200004
4,18,3723884,Av. Tibidabo,100004
4,18,3723885,Pl. Catalunya,200004
4,18,3723886,Av. Tibidabo,100004
4,18,3723887,Pl. Catalunya,200004
4,18,3723888,Av. Tibidabo,100004
4,18,3723889,Pl. Catalunya,200004
4,18,3723890,Av. Tibidabo,100004
4,18,3723891,Pl. Catalunya,200004
4,18,3723892,Av. Tibidabo,100004
4,18,3723893,Pl. Catalunya,200004
4,18,3723894,Av. Tibidabo,100004
4,18,3723895,Pl. Catalunya,200004
4,18,3723896,Av. Tibidabo,100004
4,18,3723897,Pl. Catalunya,200004
4,18,3723898,Av. Tibidabo,100004
4,18,3723899,Pl. Catalunya,200004
4,18,3723900,Av. Tibidabo,100004
4,18,3723901,Pl. Catalunya,200004
4,18,3723902,Av. Tibidabo,100004
4,18,3723903,Pl. Catalunya,200004
4,18,3723904,Av. Tibidabo,100004
4,18,3723905,Pl. Catalunya,200004
4,18,3723906,Av. Tibidabo,100004
4,18,3723907,Pl. Catalunya,200004
4,18,3723908,Av. Tibidabo,100004
4,18,3723909,Pl. Catalunya,200004
4,18,3723910,Av. Tibidabo,100004
4,18,3723911,Pl. Catalunya,200004
4,18,3723912,Av. Tibidabo,100004
4,18,3723913,Pl. Catalunya,200004
4,18,3723914,Av. Tibidabo,100004
4,18,3723915,Pl. Catalunya,200004
4,18,3723916,Av. Tibidabo,100004
4,18,3723917,Pl. Catalunya,200004
4,18,3723918,Av. Tibidabo,100004
4,18,3723919,Pl. Catalunya,200004
4,18,3723920,Av. Tibidabo,100004
4,18,3723921,Pl. Catalunya,200004
4,18,3723922,Av. Tibidabo,100004
4,18,3723923,Pl. Catalunya,200004
4,18,3723924,Av. Tibidabo,100004
4,18,3723925,Pl. Catalunya,200004
4,18,3723926,Av. Tibidabo,100004
4,18,3723927,Pl. Catalunya,200004
4,18,3723928,Av. Tibidabo,100004
4,18,3723929,Pl. Catalunya,200004
4,18,3723930,Av. Tibidabo,100004
4,18,3723931,Pl. Catalunya,200004
4,18,3723932,Av. Tibidabo,100004
4,18,3723933,Pl. Catalunya,200004
4,18,3723934,Av. Tibidabo,100004
4,18,3723935,Pl. Catalunya,200004
4,18,3723936,Av. Tibidabo,100004
4,18,3723937,Pl. Catalunya,200004
4,18,3723938,Av. Tibidabo,100004
4,18,3723939,Pl. Catalunya,200004
4,18,3723940,Av. Tibidabo,100004
4,18,3723941,Pl. Catalunya,200004
4,18,3723942,Av. Tibidabo,100004
4,18,3723943,Pl. Catalunya,200004
4,18,3723944,Av. Tibidabo,100004
4,18,3723945,Pl. Catalunya,200004
4,18,3723946,Av. Tibidabo,100004
4,18,3723947,Pl. Catalunya,200004
4,18,3723948,Av. Tibidabo,100004
4,18,3723949,Pl. Catalunya,200004
4,18,3723950,Av. Tibidabo,100004
4,18,3723951,Pl. Catalunya,200004
4,18,3723952,Av. Tibidabo,100004
4,18,3723953,Pl. Catalunya,200004
4,18,3723954,Av. Tibidabo,100004
4,18,3723955,Pl. Catalunya,200004
4,18,3723956,Av. Tibidabo,100004
4,18,3723957,Pl. Catalunya,200004
4,18,3723958,Av. Tibidabo,100004
4,18,3723959,Pl. Catalunya,200004
4,18,3723960,Av. Tibidabo,100004
4,18,3723961,Pl. Catalunya,200004
4,18,3723962,Av. Tibidabo,100004
4,18,3723963,Pl. Catalunya,200004
4,18,3723964,Av. Tibidabo,100004
4,18,3723965,Pl. Catalunya,200004
4,18,3723966,Av. Tibidabo,100004
4,18,3723967,Pl. Catalunya,200004
4,18,3723968,Av. Tibidabo,100004
4,18,3723969,Pl. Catalunya,200004
4,18,3723970,Av. Tibidabo,100004
4,18,3723971,Pl. Catalunya,200004
4,18,3723972,Av. Tibidabo,100004
4,18,3723973,Pl. Catalunya,200004
4,18,3723974,Av. Tibidabo,100004
4,18,3723975,Pl. Catalunya,200004
4,18,3723976,Av. Tibidabo,100004
4,18,3723977,Pl. Catalunya,200004
4,18,3723978,Av. Tibidabo,100004
4,18,3723979,Pl. Catalunya,200004
4,18,3723980,Av. Tibidabo,100004
4,18,3723981,Pl. Catalunya,200004
4,18,3723982,Av. Tibidabo,100004
4,18,3723983,Pl. Catalunya,200004
4,18,3723984,Av. Tibidabo,100004
4,18,3723985,Pl. Catalunya,200004
4,18,3723986,Av. Tibidabo,100004
4,18,3723987,Pl. Catalunya,200004
4,18,3723988,Av. Tibidabo,100004
4,18,3723989,Pl. Catalunya,200004
4,18,3723990,Av. Tibidabo,100004
4,18,3723991,Pl. Catalunya,200004
4,18,3723992,Av. Tibidabo,100004
4,18,3723993,Pl. Catalunya,200004
4,18,3723994,Av. Tibidabo,100004
4,18,3723995,Pl. Catalunya,200004
4,18,3723996,Av. Tibidabo,100004
4,18,3723997,Pl. Catalunya,200004
4,18,3723998,Av. Tibidabo,100004
4,18,3723999,Pl. Catalunya,200004
4,18,3724000,Av. Tibidabo,100004
4,18,3724001,Pl. Catalunya,200004
4,18,3724002,Av. Tibidabo,100004
4,18,3724003,Pl. Catalunya,200004
4,18,3724004,Av. Tibidabo,100004
4,18,3724005,Pl. Catalunya,200004
4,18,3724006,Av. Tibidabo,100004
4,18,3724007,Pl. Catalunya,200004
4,18,3724008,Av. Tibidabo,100004
4,18,3724009,Pl. Catalunya,200004
4,18,3724010,Av. Tibidabo,100004
4,18,3724011,Pl. Catalunya,200004
4,18,3724012,Av. Tibidabo,100004
4,18,3724013,Pl. Catalunya,200004
4,18,3724014,Av. Tibidabo,100004
4,18,3724015,Pl. Catalunya,200004
4,18,3724016,Av. Tibidabo,100004
4,18,3724017,Pl. Catalunya,200004
4,18,3724018,Av. Tibidabo,100004
4,18,3724019,Pl. Catalunya,200004
4,18,3724020,Av. Tibidabo,100004
4,18,3724021,Pl. Catalunya,200004
4,18,3724022,Av. Tibidabo,100004
4,18,3724023,Pl. Catalunya,200004
4,18,3724024,Av. Tibidabo,100004
4,18,3724025,Pl. Catalunya,200004
4,18,3724026,Av. Tibidabo,100004
4,18,3724027,Pl. Catalunya,200004
4,18,3724028,Av. Tibidabo,100004
4,18,3724029,Pl. Catalunya,200004
4,18,3724030,Av. Tibidabo,100004
4,18,3724031,Pl. Catalunya,200004
4,18,3724032,Av. Tibidabo,100004
4,18,3724033,Pl. Catalunya,200004
4,18,3724034,Av. Tibidabo,100004
4,18,3724035,Pl. Catalunya,200004
4,18,3724036,Av. Tibidabo,100004
4,18,3724037,Pl. Catalunya,200004
4,18,3724038,Av. Tibidabo,100004
4,18,3724039,Pl. Catalunya,200004
4,18,3724040,Av. Tibidabo,100004
4,18,3724041,Pl. Catalunya,200004
4,18,3724042,Av. Tibidabo,100004
4,18,3724043,Pl. Catalunya,200004
4,18,3724044,Av. Tibidabo,100004
4,18,3724045,Pl. Catalunya,200004
4,18,3724046,Av. Tibidabo,100004
4,18,3724047,Pl. Catalunya,200004
4,18,3724048,Av. Tibidabo,100004
4,18,3724049,Pl. Catalunya,200004
4,18,3724050,Av. Tibidabo,100004
4,18,3724051,Pl. Catalunya,200004
4,18,3724052,Av. Tibidabo,100004
4,18,3724053,Pl. Catalunya,200004
4,18,3724054,Av. Tibidabo,100004
4,18,3724055,Pl. Catalunya,200004
4,18,3724056,Av. Tibidabo,100004
4,18,3724057,Pl. Catalunya,200004
4,18,3724058,Av. Tibidabo,100004
4,18,3724059,Pl. Catalunya,200004
4,18,3724060,Av. Tibidabo,100004
4,18,3724061,Pl. Catalunya,200004
4,18,3724062,Av. Tibidabo,100004
4,18,3724063,Pl. Catalunya,200004
4,18,3724064,Av. Tibidabo,100004
4,18,3724065,Pl. Catalunya,200004
4,18,3724066,Av. Tibidabo,100004
4,18,3724067,Pl. Catalunya,200004
9,18,3724068,Terrassa Nacions Unides,100009
9,18,3724069,Pl. Catalunya,200009
9,18,3724070,Terrassa Nacions Unides,100009
9,18,3724071,Pl. Catalunya,200009
9,18,3724072,Terrassa Nacions Unides,100009
9,18,3724073,Pl. Catalunya,200009
9,18,3724074,Terrassa Nacions Unides,100009
9,18,3724075,Pl. Catalunya,200009
9,18,3724076,Terrassa Nacions Unides,100009
9,18,3724077,Pl. Catalunya,200009
9,18,3724078,Terrassa Nacions Unides,100009
9,18,3724079,Pl. Catalunya,200009
9,18,3724080,Terrassa Nacions Unides,100009
9,18,3724081,Pl. Catalunya,200009
9,18,3724082,Terrassa Nacions Unides,100009
9,18,3724083,Pl. Catalunya,200009
9,18,3724084,Terrassa Nacions Unides,100009
9,18,3724085,Pl. Catalunya,200009
9,18,3724086,Terrassa Nacions Unides,100009
9,18,3724087,Pl. Catalunya,200009
9,18,3724088,Terrassa Nacions Unides,100009
9,18,3724089,Pl. Catalunya,200009
9,18,3724090,Terrassa Nacions Unides,100009
9,18,3724091,Pl. Catalunya,200009
9,18,3724092,Terrassa Nacions Unides,100009
9,18,3724093,Pl. Catalunya,200009
9,18,3724094,Terrassa Nacions Unides,100009
9,18,3724095,Pl. Catalunya,200009
9,18,3724096,Terrassa Nacions Unides,100009
9,18,3724097,Pl. Catalunya,200009
9,18,3724098,Terrassa Nacions Unides,100009
9,18,3724099,Pl. Catalunya,200009
9,18,3724100,Terrassa Nacions Unides,100009
9,18,3724101,Pl. Catalunya,200009
9,18,3724102,Terrassa Nacions Unides,100009
9,18,3724103,Pl. Catalunya,200009
9,18,3724104,Terrassa Nacions Unides,100009
9,18,3724105,Pl. Catalunya,200009
9,18,3724106,Pl. Catalunya,200009
9,18,3724107,Pl. Catalunya,200009
9,18,3724108,Pl. Catalunya,200009
9,18,3724109,Pl. Catalunya,200009
9,18,3724110,Terrassa Nacions Unides,100009
9,18,3724111,Terrassa Nacions Unides,100009
9,18,3724112,Terrassa Nacions Unides,100009
9,18,3724113,Pl. Catalunya,200009
9,18,3724114,Terrassa Nacions Unides,100009
9,18,3724115,Pl. Catalunya,200009
9,18,3724116,Terrassa Nacions Unides,100009
9,18,3724117,Pl. Catalunya,200009
9,18,3724118,Terrassa Nacions Unides,100009
9,18,3724119,Pl. Catalunya,200009
9,18,3724120,Terrassa Nacions Unides,100009
9,18,3724121,Pl. Catalunya,200009
9,18,3724122,Terrassa Nacions Unides,100009
9,18,3724123,Pl. Catalunya,200009
9,18,3724124,Terrassa Nacions Unides,100009
9,18,3724125,Pl. Catalunya,200009
9,18,3724126,Terrassa Nacions Unides,100009
9,18,3724127,Pl. Catalunya,200009
9,18,3724128,Terrassa Nacions Unides,100009
9,18,3724129,Pl. Catalunya,200009
9,18,3724130,Terrassa Nacions Unides,100009
9,18,3724131,Pl. Catalunya,200009
9,18,3724132,Terrassa Nacions Unides,100009
9,18,3724133,Pl. Catalunya,200009
9,18,3724134,Terrassa Nacions Unides,100009
