service_id,date,exception_type
49,20181121,1
45,20181122,1
49,20181122,1
46,20181123,1
50,20181123,1
47,20181124,1
48,20181124,1
44,20181125,1
48,20181125,1
45,20181126,1
49,20181126,1
45,20181127,1
49,20181127,1
45,20181128,1
49,20181128,1
45,20181129,1
49,20181129,1
46,20181130,1
50,20181130,1
47,20181201,1
48,20181201,1
44,20181202,1
48,20181202,1
45,20181203,1
49,20181203,1
45,20181204,1
49,20181204,1
45,20181205,1
49,20181205,1
44,20181206,1
48,20181206,1
46,20181207,1
48,20181207,1
44,20181208,1
48,20181208,1
44,20181209,1
48,20181209,1
45,20181210,1
49,20181210,1
45,20181211,1
49,20181211,1
45,20181212,1
49,20181212,1
45,20181213,1
49,20181213,1
46,20181214,1
50,20181214,1
47,20181215,1
48,20181215,1
44,20181216,1
48,20181216,1
45,20181217,1
49,20181217,1
45,20181218,1
49,20181218,1
45,20181219,1
49,20181219,1
45,20181220,1
49,20181220,1
46,20181221,1
50,20181221,1
47,20181222,1
48,20181222,1
44,20181223,1
48,20181223,1
45,20181224,1
49,20181224,1
44,20181225,1
49,20181225,1
44,20181226,1
48,20181226,1
45,20181227,1
49,20181227,1
46,20181228,1
50,20181228,1
47,20181229,1
48,20181229,1
44,20181230,1
48,20181230,1
45,20181231,1
49,20181231,1
127,20190101,1
124,20190102,1
124,20190103,1
125,20190104,1
126,20190105,1
127,20190106,1
124,20190107,1
124,20190108,1
124,20190109,1
124,20190110,1
125,20190111,1
126,20190112,1
127,20190113,1
124,20190114,1
124,20190115,1
124,20190116,1
124,20190117,1
125,20190118,1
126,20190119,1
127,20190120,1
124,20190121,1
124,20190122,1
124,20190123,1
124,20190124,1
125,20190125,1
126,20190126,1
127,20190127,1
124,20190128,1
124,20190129,1
124,20190130,1
124,20190131,1
125,20190201,1
126,20190202,1
127,20190203,1
124,20190204,1
124,20190205,1
124,20190206,1
124,20190207,1
125,20190208,1
126,20190209,1
127,20190210,1
124,20190211,1
124,20190212,1
124,20190213,1
124,20190214,1
125,20190215,1
126,20190216,1
127,20190217,1
124,20190218,1
124,20190219,1
124,20190220,1
124,20190221,1
125,20190222,1
126,20190223,1
127,20190224,1
124,20190225,1
124,20190226,1
124,20190227,1
124,20190228,1
125,20190301,1
126,20190302,1
127,20190303,1
124,20190304,1
124,20190305,1
124,20190306,1
124,20190307,1
125,20190308,1
126,20190309,1
127,20190310,1
124,20190311,1
124,20190312,1
124,20190313,1
124,20190314,1
125,20190315,1
126,20190316,1
127,20190317,1
124,20190318,1
124,20190319,1
124,20190320,1
124,20190321,1
125,20190322,1
126,20190323,1
127,20190324,1
124,20190325,1
124,20190326,1
124,20190327,1
124,20190328,1
125,20190329,1
126,20190330,1
127,20190331,1
124,20190401,1
124,20190402,1
124,20190403,1
124,20190404,1
125,20190405,1
126,20190406,1
127,20190407,1
124,20190408,1
124,20190409,1
124,20190410,1
124,20190411,1
125,20190412,1
126,20190413,1
127,20190414,1
124,20190415,1
124,20190416,1
124,20190417,1
124,20190418,1
127,20190419,1
126,20190420,1
127,20190421,1
127,20190422,1
124,20190423,1
124,20190424,1
124,20190425,1
125,20190426,1
126,20190427,1
127,20190428,1
124,20190429,1
124,20190430,1
127,20190501,1
124,20190502,1
125,20190503,1
126,20190504,1
127,20190505,1
124,20190506,1
124,20190507,1
124,20190508,1
124,20190509,1
125,20190510,1
126,20190511,1
127,20190512,1
124,20190513,1
124,20190514,1
124,20190515,1
124,20190516,1
125,20190517,1
126,20190518,1
127,20190519,1
124,20190520,1
124,20190521,1
124,20190522,1
124,20190523,1
125,20190524,1
126,20190525,1
127,20190526,1
124,20190527,1
124,20190528,1
124,20190529,1
124,20190530,1
125,20190531,1
126,20190601,1
127,20190602,1
124,20190603,1
124,20190604,1
124,20190605,1
124,20190606,1
125,20190607,1
126,20190608,1
127,20190609,1
124,20190610,1
124,20190611,1
124,20190612,1
124,20190613,1
125,20190614,1
126,20190615,1
127,20190616,1
124,20190617,1
124,20190618,1
124,20190619,1
124,20190620,1
125,20190621,1
126,20190622,1
127,20190623,1
127,20190624,1
124,20190625,1
124,20190626,1
124,20190627,1
125,20190628,1
126,20190629,1
127,20190630,1
124,20190701,1
124,20190702,1
124,20190703,1
124,20190704,1
125,20190705,1
126,20190706,1
127,20190707,1
124,20190708,1
124,20190709,1
124,20190710,1
124,20190711,1
125,20190712,1
126,20190713,1
127,20190714,1
124,20190715,1
124,20190716,1
124,20190717,1
124,20190718,1
125,20190719,1
126,20190720,1
127,20190721,1
124,20190722,1
124,20190723,1
124,20190724,1
124,20190725,1
125,20190726,1
126,20190727,1
127,20190728,1
124,20190729,1
124,20190730,1
124,20190731,1
124,20190801,1
125,20190802,1
126,20190803,1
127,20190804,1
124,20190805,1
124,20190806,1
124,20190807,1
124,20190808,1
125,20190809,1
126,20190810,1
127,20190811,1
124,20190812,1
124,20190813,1
124,20190814,1
127,20190815,1
125,20190816,1
126,20190817,1
127,20190818,1
124,20190819,1
124,20190820,1
124,20190821,1
124,20190822,1
125,20190823,1
126,20190824,1
127,20190825,1
124,20190826,1
124,20190827,1
124,20190828,1
124,20190829,1
125,20190830,1
126,20190831,1
127,20190901,1
124,20190902,1
124,20190903,1
124,20190904,1
124,20190905,1
125,20190906,1
126,20190907,1
127,20190908,1
124,20190909,1
124,20190910,1
127,20190911,1
124,20190912,1
125,20190913,1
126,20190914,1
127,20190915,1
124,20190916,1
124,20190917,1
124,20190918,1
124,20190919,1
125,20190920,1
126,20190921,1
127,20190922,1
124,20190923,1
124,20190924,1
124,20190925,1
124,20190926,1
125,20190927,1
126,20190928,1
127,20190929,1
127,20190930,1
124,20191001,1
124,20191002,1
124,20191003,1
125,20191004,1
126,20191005,1
127,20191006,1
124,20191007,1
124,20191008,1
124,20191009,1
124,20191010,1
125,20191011,1
126,20191012,1
127,20191013,1
124,20191014,1
124,20191015,1
124,20191016,1
124,20191017,1
125,20191018,1
126,20191019,1
127,20191020,1
124,20191021,1
124,20191022,1
124,20191023,1
124,20191024,1
125,20191025,1
126,20191026,1
127,20191027,1
124,20191028,1
124,20191029,1
124,20191030,1
124,20191031,1
127,20191101,1
126,20191102,1
127,20191103,1
124,20191104,1
124,20191105,1
124,20191106,1
124,20191107,1
125,20191108,1
126,20191109,1
127,20191110,1
124,20191111,1
124,20191112,1
124,20191113,1
124,20191114,1
125,20191115,1
126,20191116,1
127,20191117,1
124,20191118,1
124,20191119,1
124,20191120,1
124,20191121,1
125,20191122,1
126,20191123,1
127,20191124,1
124,20191125,1
124,20191126,1
124,20191127,1
124,20191128,1
125,20191129,1
126,20191130,1
127,20191201,1
124,20191202,1
124,20191203,1
124,20191204,1
124,20191205,1
127,20191206,1
126,20191207,1
127,20191208,1
124,20191209,1
124,20191210,1
124,20191211,1
124,20191212,1
125,20191213,1
126,20191214,1
127,20191215,1
124,20191216,1
124,20191217,1
124,20191218,1
124,20191219,1
125,20191220,1
126,20191221,1
127,20191222,1
124,20191223,1
124,20191224,1
127,20191225,1
127,20191226,1
125,20191227,1
126,20191228,1
127,20191229,1
124,20191230,1
124,20191231,1
